Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,NA,NA,5.733744145,14.18146689,14.10006629,-8.604050305,20.65432574,10.79088236,12.47675618,-5.511438942,5.96267337,8.70933893,2.496489996
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,-3.275738644,11.85434447,4.31569328,7.617704622,2.250996466,6.132867114,5.251356065,4.297160872,4.97917145,4.462802272,5.81489176,2.723586357,0.030125384
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,6.77019381,-1.549888586,2.811588371,0.132087471,-0.503224546,3.66560275,2.223906402,4.279227098,3.9,-2.8,4.3,1.4,1.1
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Marshall Islands,MHL,5.890676039,5.363380056,2.615902679,0.170064959,-0.055412459,2.750235998,1.923486585,3.736561743,-1.889703772,-2.36201857,4.109197031,0.152739118,2.81423221
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritania,MRT,-0.430406256,2.008796925,0.665004156,5.978253348,5.747423542,8.969422318,18.86909933,2.817836774,1.079967174,-1.0420817,4.77369717,4.385441191,5.969023853
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritius,MUS,9.026614062,2.573570313,2.113313277,3.656856417,5.745767493,1.241387547,3.947653044,5.890498632,5.511089889,3.048982486,4.100201815,3.886294035,3.2
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,5.296473838,-0.60549239,0.131917169,1.422671242,4.295714251,3.032573659,4.944514348,3.22483782,1.379943167,-4.743671936,5.199124892,3.919583933,4.038885998
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,4.5632095,1.747193334,0.599899534,1.825861414,-3.231262222,2.160556312,-0.163398426,-2.059676851,-2.559644172,0.961955354,2.530578819,2.050567151,0.564168715
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Moldova,MDA,2.100000277,6.100000042,7.800000106,6.600000426,7.410062486,7.487164565,4.798521976,3.067943527,7.764846405,-5.989579853,7.094071762,6.414350738,-0.700000351
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Monaco,MCO,3.910231911,2.187729373,1.026496836,1.087535488,2.470486213,1.895413784,5.049346202,14.58244232,10,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mongolia,MNG,1.146062138,2.952710543,4.732978465,7.004634576,10.62540596,7.253665441,8.556234809,10.24801636,8.900367947,-1.26859894,6.365161685,17.29077735,12.31981973
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Montenegro,MNE,3.099997417,1.100001032,1.899998858,2.499998406,4.400003554,4.192994029,8.566242791,10.65790133,6.922597533,-5.656917491,2.463732399,3.228454122,-2.723799735
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Morocco,MAR,1.592567672,7.551951989,3.316035915,6.316967049,4.80186641,2.97851241,7.759852155,2.705774383,5.923277686,4.243714325,3.815707029,5.245771777,3.009938403
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mozambique,MOZ,1.678502985,12.72096582,8.794057581,6.500606668,7.811186108,8.720667877,9.851055465,7.426060991,6.876205447,6.351461683,6.687731849,7.117606632,7.198185826
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Myanmar,MMR,13.74593056,11.3440345,12.02551864,13.84399505,13.64190607,NA,NA,NA,NA,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Namibia,NAM,3.49218333,1.177948872,4.788661155,4.239794359,12.26954808,2.529262501,7.073175382,6.617094513,2.649811967,0.295971028,6.03924941,5.091338198,5.063924178
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nepal,NPL,6.199999988,4.799762644,0.120266897,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Netherlands,NLD,4.238763069,2.124264345,0.103629981,0.283922581,2.030706315,2.160366002,3.518636961,3.698473106,1.699060794,-3.767583552,1.402662177,1.663626344,-1.057037404
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Caledonia,NCL,2.100108842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Zealand,NZL,2.763619203,3.429362475,4.884995487,4.631471992,3.816652734,3.410761187,2.763629742,2.959128601,-1.61514388,-0.251369347,1.441497497,2.218416948,2.177772187
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nicaragua,NIC,4.101590153,2.960843529,0.753938941,2.520732936,5.31217052,4.282398305,4.15206923,5.287768788,2.851710991,-2.759210147,3.191298781,6.231594588,5.131796229
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Niger,NER,-1.40950935,7.104340612,2.999122036,5.299999998,0.100000001,4.499999999,5.800000002,3.146570396,9.587673209,-0.712671174,8.369239798,2.31140022,11.81366328
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nigeria,NGA,5.318093381,4.411065196,3.784648183,10.35418456,33.73577503,3.444666813,8.210964859,6.828398348,6.270263697,6.934416004,7.839739477,4.887386611,4.279277314
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Northern Mariana Islands,MNP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Norway,NOR,3.205285079,2.085328034,1.437708802,0.919841889,3.959038033,2.624720535,2.395092466,2.929766044,0.384306038,-1.622533265,0.60193444,0.96877971,2.748768783
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Oman,OMN,5.401372717,4.482454096,-1.10056525,-2.668969447,1.292112564,2.49045836,5.372068299,4.452694304,8.199695813,6.112453761,4.802852057,-1.091025209,7.08065789
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pakistan,PAK,4.260088012,1.982484032,3.224429973,4.846320935,7.368571359,7.667304271,6.177542036,4.832817277,1.701405465,2.831658519,1.606691959,2.74840255,3.50703342
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Palau,PLW,-5.504118681,5.262850439,7.124791472,-4.681020028,7.044855211,2.486197909,-1.847272729,0.056319392,-4.676989676,-10.74284236,1.789224212,8.317675714,4.568747664
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Panama,PAN,2.715373567,0.574272925,2.228887218,4.205763358,7.52208031,7.191279079,8.527761146,12.11266105,9.146904398,3.974164892,5.851873793,10.77019485,10.24710466
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Papua New Guinea,PNG,-2.494841729,-0.121288758,-0.158900358,2.164102531,2.721175412,6.344796039,2.294466151,7.151762439,6.610958325,6.14148229,7.674331651,10.66932893,8.087543144
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Paraguay,PRY,-2.314146032,-0.834057908,-0.021401975,4.320749918,4.057419171,2.133486167,4.807120262,5.421622463,6.35911702,-3.965695886,13.09300368,4.342407086,-1.238968506
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Peru,PER,2.694311073,0.617831087,5.453764602,4.164850559,4.9582783,6.285172088,7.528816844,8.518441947,9.143148205,1.04923237,8.45074688,6.452215996,5.950346345
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Philippines,PHL,4.411212506,2.893992411,3.645898141,4.970363731,6.697636425,4.777663462,5.242953041,6.616668505,4.152757145,1.148330408,7.632263916,3.659755139,6.683810237
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Poland,POL,4.259803397,1.2053016,1.443499193,3.562532958,5.135655776,3.547057816,6.192727097,7.20167581,3.920387524,2.634211015,3.69884522,5.008511761,1.561713309
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Portugal,PRT,3.787494001,1.943305882,0.768795656,-0.93420574,1.811583041,0.76678559,1.553052101,2.49200246,0.1992728,-2.978104251,1.898690599,-1.826852351,-4.028256748
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Puerto Rico,PRI,1.512452504,9.849452032,1.773267622,1.19291552,1.760917241,0.56859912,-0.889569195,-3.325701786,-1.798808345,-2.361113517,-2.612530288,-1.890463033,-2.772499076
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Qatar,QAT,NA,3.898186603,7.182151762,3.719958644,19.21891529,7.492758507,26.1702457,17.98565677,17.66355638,11.95656114,19.59233153,13.37517641,4.879570493
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Romania,ROM,2.395094533,5.592002343,5.184192218,5.52427784,8.358630134,4.171876956,8.055560146,6.863757382,8.45898402,-7.06682807,-0.798465536,1.05629446,0.640995192
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,9.999999999,5.091984231,4.743669897,7.295854331,7.175949192,6.376187027,8.153431973,8.535080209,5.247953532,-7.820885026,4.503725625,4.264176566,3.405546804
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Rwanda,RWA,8.318704945,8.668954202,13.51052989,1.451335379,6.946390386,6.912001414,9.235269536,7.612853864,11.16246001,6.267988487,7.312669275,7.851934941,8.788351534
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Samoa,WSM,6.918790299,6.93976583,4.343995595,4.515479143,4.625001948,4.156492103,1.968807932,6.322641763,1.009086658,-4.8082722,0.479158713,5.736783253,0.439340841
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,San Marino,SMR,2.182810368,5.607476636,0.252844501,3.909205549,4.611650485,2.320185615,3.854875283,3.493449782,1.898734177,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sao Tome and Principe,STP,NA,3.189933317,2.376877471,6.573472701,3.832227084,7.093770448,9.115646545,3.253604914,8.186171817,4.015820883,4.480038922,4.828586114,4.589145046
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Saudi Arabia,SAU,4.864539865,0.547644944,0.127703034,7.659270219,9.254206213,7.256017518,5.576747435,5.992309707,8.427164639,1.829176099,4.761882035,9.95893281,5.38446595
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Senegal,SEN,3.186639102,4.580916419,0.654803692,6.683228134,5.870772214,5.622606857,2.461570253,4.938485083,3.682524403,2.423175917,4.179363062,1.761118049,4.363200853
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Serbia,SRB,7.759209405,4.992714031,7.115788087,4.415414059,9.046513062,5.540426974,4.904348856,5.888760078,5.366683424,-3.115971692,0.584478088,1.401465736,-1.015270388
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Seychelles,SYC,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.41767697,-2.140515163,-1.107180976,5.945430856,7.894705851,6.039787861
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sierra Leone,SLE,6.652727885,-7.140319715,26.26857661,9.382384967,6.417536687,4.332484395,5.525833107,8.058321564,5.399676742,3.186805673,5.346644565,4.535284315,15.30962077
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Singapore,SGP,8.897544418,-0.952290066,4.211686552,4.435328147,9.549175476,7.489157459,8.860196114,9.111527148,1.787620228,-0.603388298,15.24037704,6.207448728,3.414361301
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sint Maarten (Dutch part),SXM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovak Republic,SVK,1.210176214,3.316465879,4.522790656,5.418717306,5.258838117,6.397286236,8.485509504,10.83443581,5.652722009,-5.491316795,5.081868001,2.841873009,1.523361474
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Slovenia,SVN,4.15544216,2.949355156,3.836311613,2.842102933,4.351785441,4.002988098,5.656016806,6.941629239,3.300154907,-7.797289576,1.237754544,0.649363367,-2.718302865
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Solomon Islands,SLB,-14.26748303,-7.978564432,-2.800002522,6.50000183,4.898370946,5.421193232,6.946649998,7.320001264,7.094495143,-4.727872457,6.895556838,12.92847503,4.660611855
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Somalia,SOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,4.199999997,2.700000003,3.700374403,2.949075466,4.554559908,5.277051971,5.585045962,5.360474053,3.191043888,-1.538089135,3.039747085,3.212451755,2.219824006
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Sudan,SSD,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04164188,5.493416395,-4.640316736,-46.08212237
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Spain,ESP,5.289093179,4.001069225,2.879762121,3.187571476,3.166746501,3.723102943,4.174119116,3.768895263,1.115972755,-3.57381203,0.013786544,-1.000080488,-2.620308512
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sri Lanka,LKA,6,-1.545372866,3.964656494,5.940269077,5.445061279,6.241748044,7.668291898,6.79682612,5.950088146,3.538912053,8.015959406,8.404701706,9.144576757
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Kitts and Nevis,KNA,5.018927797,4.978157191,1.83858797,-2.548811423,4.605144277,9.258697024,5.885213676,2.832380958,4.128683688,-5.598328101,-3.227010925,1.695115944,-1.225697239
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Lucia,LCA,4.420562002,-3.228761803,0.045405165,4.783465553,8.215291505,-0.787011779,8.222634829,0.621412899,2.793276853,-0.453632841,-1.716772429,0.701817188,-1.05627146
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Martin (French part),MAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,St. Vincent and the Grenadines,VCT,1.637432727,1.709420747,6.323311664,7.689788193,4.156282616,2.488007025,7.661606972,-1.617029907,6.731967996,-2.099062896,-3.365116259,-0.423645057,1.380496768
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sudan,SDN,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469335093,-1.967728979,-2.214703192
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Suriname,SUR,-0.068687218,4.553077415,4.299944411,6.010154543,9.256031959,4.570714921,3.84213742,5.111487808,4.143406525,3.01369863,5.157261795,5.267209149,3.071137574
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Swaziland,SWZ,1.760173901,1.157877823,1.777204687,2.240094011,2.906684386,2.46332929,3.302561657,3.503652042,2.373518542,1.250350107,1.680816911,1.327171806,3.027489377
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sweden,SWE,4.735287133,1.563410279,2.073577213,2.385740236,4.32052981,2.818329618,4.688127152,3.404948895,-0.557047628,-5.18465903,5.988926547,2.664407951,-0.286320615
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Switzerland,CHE,3.946102508,1.446594802,0.143394375,0.049708149,2.842948357,3.038305348,4.012785508,4.140348369,2.277240085,-2.129618511,2.953816768,1.804553915,1.124629311
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Syrian Arab Republic,SYR,2.742857397,5.20094281,5.9,0.6,6.900000004,6.2,4.999999998,5.699999996,NA,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tajikistan,TJK,8.299998545,10.2,10.8,11,10.3,6.7,7,7.8,7.9,3.8,6.5,7.4,7.5
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tanzania,TZA,4.933846627,5.997828858,7.163553536,6.886226532,7.828298381,8.173335834,4.660570995,8.464381242,5.566595648,5.382346168,6.358886081,7.904507572,5.141013621
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Thailand,THA,4.455676031,3.444243766,6.148879817,7.189329965,6.289288549,4.187834924,4.967916824,5.43509257,1.725667908,-0.738279789,7.506710715,0.833682448,7.322901043
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Timor-Leste,TMP,17.50563435,16.36690647,-6.646058733,-2.317880795,0.508474576,6.239460371,-5.714285714,11.44781145,14.19939577,12.96296296,9.367681499,9.528907923,6.353861193
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Togo,TGO,-0.783479606,-1.626806272,-0.922151022,4.954397666,2.119065316,1.180406956,4.052412542,2.290453889,2.225480232,3.510296675,3.99567877,4.883763946,5.91249112
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tonga,TON,3.369839694,3.601788655,3.416109019,2.156539356,0.764189645,1.577206884,-1.076001205,-4.571113139,2.456248639,1.099573953,4.165690916,2.01912478,0.546957252
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Trinidad and Tobago,TTO,7.560720268,4.167721088,7.936537599,14.44103949,7.950075643,6.20979609,13.20692476,4.754356314,3.390301978,-4.389750433,-0.093424281,0.006759878,1.366529601
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tunisia,TUN,4.709860079,3.796183758,1.322563677,4.702411803,6.235793825,3.486535718,5.244195274,6.709620365,4.237776889,3.043448861,3.511079996,-1.917624302,4.093828016
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkey,TUR,6.774455335,-5.697476493,6.163839607,5.265265304,9.362807614,8.401617872,6.893489337,4.668579412,0.658838445,-4.825875213,9.156952903,8.772747615,2.127460619
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkmenistan,TKM,5.46906412,4.34384553,0.257180351,3.26882857,5.000407297,13.04036322,10.96709535,11.05929963,14.69586154,6.103453739,9.197805069,14.69934708,11.10183888
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turks and Caicos Islands,TCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tuvalu,TUV,-0.970599814,1.634107644,7.886174359,-3.333536533,-1.352181114,-3.779729962,2.138938329,6.350564875,7.983260905,-4.432851394,-2.729427912,8.453323926,0.174458145
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uganda,UGA,3.141907338,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425966,8.708751901,7.251045316,5.170342974,9.673224959,4.411259872
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ukraine,UKR,5.89999999,9.200000012,5.199999972,9.400000012,12.1,2.699999984,7.300000029,7.900000767,2.299999986,-14.80000001,4.200000016,5.200000009,0.199999998
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Arab Emirates,ARE,10.8527042,1.399085028,2.433456814,8.800540817,9.566436643,4.855141195,9.837319773,3.184390174,3.191836271,-5.242921906,1.635449055,5.207798911,6.893595623
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Kingdom,GBR,3.79884463,2.75803547,2.493914266,3.336664571,2.488458121,2.996358264,2.661822553,2.586036583,-0.466876766,-4.19194486,1.54017665,1.972398563,1.179056123
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United States,USA,4.092176449,0.975981834,1.786127687,2.806775956,3.78574285,3.345216063,2.666625826,1.77857024,-0.291621459,-2.775529574,2.531920616,1.601454672,2.32108446
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uruguay,URY,-1.92993064,-3.844129967,-7.732007212,0.805283917,5.004160365,7.460132106,4.098577362,6.541510848,7.176144662,4.243494178,7.803409668,5.162133026,3.323114945
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uzbekistan,UZB,3.799999993,4.200000008,3.999999997,4.199999999,7.699999998,7.000000005,7.299999997,9.500000002,9.419230769,8.099999996,8.500000001,8.299999999,8.200000001
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vanuatu,VUT,5.922044539,-3.488507759,-5.111218569,4.293431178,3.984754831,5.30285231,8.462928669,5.175676788,6.448521358,3.312815802,1.629081596,1.223225535,1.754749927
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Venezuela, RB",VEN,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753463385,5.277965858,-3.202302657,-1.488791251,4.176425359,5.625956975
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vietnam,VNM,6.787316408,6.192893312,6.320820988,6.899063492,7.536410612,7.547247727,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.240302749,5.247367156
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Virgin Islands (U.S.),VIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,West Bank and Gaza,WBG,-9.881456269,-6.421027093,-1.472391719,9.205070943,8.884791331,11.04608056,-4.542687871,-1.774139133,-8.632433455,20.94078783,2.337462352,7.892979819,14.3000866
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Yemen, Rep.",YEM,6.18191561,3.803645878,3.935231493,3.747398199,3.972696389,5.591748066,3.170409373,3.338427946,4.014388868,4.134837953,3.317465196,-15.08839309,2.469878516
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zambia,ZMB,3.89732287,5.316868319,4.506014409,6.944973873,7.032395131,7.23559899,7.903694512,8.352436224,7.773895812,9.220348444,10.29820581,6.338446147,6.730573989
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zimbabwe,ZWE,-3.059189626,1.439615074,-8.894023417,-16.99507453,-5.807538303,-5.711083833,-3.46149505,-3.653327043,-17.6689466,5.984390754,11.37592123,11.90540789,10.56520427
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Arab World,ARB,4.966278488,2.355654973,1.786087949,5.210410827,9.134017478,6.224387399,7.227962179,5.738503631,6.337466408,1.485238366,4.699099915,3.468890726,6.610185954
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Caribbean small states,CSS,4.060890526,2.021275674,3.88261608,6.130335144,4.081756623,3.825780743,7.037562545,3.134500777,1.275359545,-3.880274752,-0.000411266,0.92906027,1.105739962
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (all income levels),EAS,4.500246364,2.355785447,3.437905198,3.984452262,4.943488918,4.483864657,5.239478368,6.166506194,2.993790454,0.528765583,7.011028738,4.005105524,4.306201396
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (developing only),EAP,7.509944108,6.708268428,7.886950344,8.774672633,8.955595271,9.712975473,10.8055161,12.2173418,8.427350489,7.557181499,9.832525716,8.456189203,7.451217943
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Euro area,EMU,3.873827665,2.150437891,1.006868764,0.703811475,2.275330716,1.697332679,3.24743342,3.055103369,0.477536607,-4.542604463,2.097142502,1.631058932,-0.859378713
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Europe & Central Asia (all income levels),ECS,4.206490713,2.193522916,1.633796132,1.725347762,3.05368854,2.582270461,3.774877626,3.536079133,0.838603024,-4.456280037,2.478664537,2.198177372,0.019638747
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Europe & Central Asia (developing only),ECA,6.162897288,-0.147574793,6.022641184,6.055495237,9.250167246,7.514288226,7.780073666,6.459076853,3.28412721,-4.562146204,6.36993445,6.547264852,2.103256518
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,European Union,EUU,3.888480968,2.235620491,1.350460859,1.331546808,2.526899448,2.096248851,3.344818004,3.083120489,0.450056751,-4.391319997,2.094053214,1.78821608,-0.43580726
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Heavily indebted poor countries (HIPC),HPC,2.594378408,4.240173317,3.508190818,4.451935415,5.497505512,6.109318087,5.919878495,6.408041279,5.845307163,4.216981654,5.658781747,4.610167484,5.55436252
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,High income,HIC,4.047918788,1.548325254,1.566393522,2.206796939,3.43629733,2.855848575,3.224587968,2.880448121,0.46165389,-3.474180722,3.021019595,1.914784302,1.369750789
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,High income: OECD,OEC,3.896736367,1.530930052,1.56793255,1.971778813,3.088337298,2.571062675,2.885276929,2.536056734,0.145202524,-3.500084056,2.77374487,1.575215017,1.174879162
